text,label
"Also erst wird geheiratet, dann geht es in den Marcedes AMG , dann wird ein Rennen durch die Innenstadt gefahren, die Fahrbahn blockiert und mit einer Gaspistole in die Luft geschossen...hab ich das bis dahin richtig verstanden?  Und wo macht man das noch gleich so? In Anatolien? Bergdörfern? Oder in Istanbul? ",1
Schon dass  ein Unterbürgermeister so eine riesen Dreckschleuder fährt - geschuldet seiner großen Familie - ist eine Frechheit. Aber dann auf die Umweltspur damit....? Das ist verars...... der Bürger. ,1
"Oh man, die Welt zittert schon vor einem Clown mit Kamera, der mit fundierten Hablbwissen pauschale Straßenschläue von sich gibt. In der Umgangssprache nennt man seine einfachen Antworten Populismus",1
Wenn der Teufel Kreide frisst.....,0
"Leute, echt jetzt? Ihr tut so als ob das jetzt Fakt ist. Eher möchte Borussia gegen Chelsea etwas auszuprobieren??? Warum kann man das nicht antesten, wie es sich anfühlt, ohne gleich den Teufel an die Wand zu malen? DEVNR soll ja auch nicht abgeschafft werden... Vlt bringt es ja auch nochmal ne besondere Atmosphäre für Fans UND Spieler? Erst mal testen Leute wie es sich anfühlt, dann kann man immer noch abstimmen ;) ",0
"Um das politische Umfeld  und die Bürger von NRW auch vor psychischen Gefahren zu schützen, braucht es keine Masken, sondern müsste Laschets-Maul mit Sekundenkleber dauerhaft zugeklebt werden.",1
"Germany First! Lieber Herr Botschafter, für Deutschland und die EU ist es essentiell eine möglichst große Zahl an Energielieferanten zu haben. Die USA können sich gerne auch um Lieferquoten bewerben. Europa und Deutschland werden dann entscheiden, welches Angebot das beste ist. Für den Frieden in Europa sind Handelsbeziehungen zu Russland essentiell. Russland ist ein naher Nachbar, die USA nicht!  As said before: Germany First, Europe First. And Russia is a part of Europe!",0
"Ja, eigentlich richtig. Aber alter Hut und leider dank finanzstarker Lobby und willensschwacher Politiker noch nicht durchsetzbar. Und: Spahn mal wieder. Will der sich jetzt alle zwei Tage mit irgendwas anderem in Szene setzen? Wenigstens ist er diesmal bei seinen Thema geblieben. ",0
"Schurken allerorten?!  Touristen, die in Schurkenstaaten wie die Türkei, Ägypten reisen mit Schurkenbillig-Airlinern wie u.a. Ryanair, sind Schurkentouristen.  Verbraucher, die ... von Schurkenkonzernen wie Nestlé, Amazon  ... , sind ... - Wie der Hehler, so der Stehler.",1
"Die Frage die sich mir stellt, es handelt sich ja um Betrug im großen Maße aus einem ""Callcenter"" heraus. Wer betreibt dieses Callcenter denn und welche Menschen sitzen dort, mit welchen Sprachkenntnissen?",0
"Eine Horde von britischen Clowns spielt Parlament. Furchtbar. Dabei ist es ganz einfach. Das Volk hat abgestimmt und sich - wenn auch knapp - für den Austritt entschieden und ein Datum gibt auch. Also sollte am morgigen Freitag, den 29. März 2019 um 24.00 Uhr Schluss sein mit dem Theater.",1
"In der Kommission saßen unter anderem Gesine Schwan... phoenix ""wir müssen reden!""in Leipzig: G.Schwan AUFklärende 8Min. https://www.youtube.com/watch?v=9qakpjiAvEM Uups, sie merken plötzlich in der Kasse, wohin es führt, wenn eine Partei ihre Wähler so lange ignoriert, bis diese die Partei ignorieren. Muss das Parteienfinanzierungsgesetz geändert werden? https://www.focus.de/politik/deutschland/parteienfinanzierung-der-spd-geht-das-geld-aus-und-es-wird-eher-schlimmer_id_10071371.html",1
Der Kahlschlag beim Chemiekonzern ist nun mal die andere Seite des Kaptitalismus! Insofern tragen die Anteilseigner (Aktionaere) beim Stellenabbau mit bei! ,0
"Nun, beim betrachten des Bildes kommt einem kurz der Gedanke, dass der Tätoowierte vielleicht nicht alle hat, oder zumindest nicht der Reihe nach einsetzt. Aber der Körper gehört nun mal jedem selbst und was er damit macht muss er wohl selbst verantworten.  Ein Rest Zweifel bleibt.....",0
"Da hat aber jemand mal so richtig verstanden, wie man mehr Bürger dazu bringt, das Rad statt des Autos zu benutzen. Ansonsten kann er auch noch OB-Bashing und...und...und...vermutlich alleine auf die Toilette gehen.",0
"Entourage Im Biergarten Vier Linden ist nicht Samstag sondern Sonntag. Man könnte aber für Samstag ""Innercity Grooves an der alten Bastionsmauer"" im Stadtmuseum mit dazu nehmen. https://www.facebook.com/events/2419002188164192/ ",1
"Diese internationale ""G 20-Truppe"" ist mit Abstand der teuerste Wanderzirkus den sich die Weltbevölkerung leistet ohne das sie selber gefragt wird. Was dabei aber Jahr für Jahr rauskommt, hinterläßt jeder Staatsbürger beim täglichen Toilettengang. ",1
Der Zentralrat der Luden ist  empört! ,1
sie kommen mir vor wie Flintenweiber...die brauchen einfach mehr Krieg...und wenn nicht in Syrien wo sonst darf man sich austoben? Um Menschenrechte geht es da keineswegs sondern nur um Geld und das die Waffenlobby ihren Umsatz steigert.,1
"Prakticus Montag, 3. Dezember 2018, 19:24 Uhr  Stimmt! Das hätte ein Schiedsmann locker klären können.  Aber ich musste die Geschichte zwei Mal lesen, da ich bei der Überschrift und der Einleitung davon ausging, dass der Jugendliche die Schuhe ausgezogen hat. Aber dann musste ich feststellen, dass mal wieder der Spruch ""je oller, desto doller"" zutreffend war. Was hat dieser Buchhalter für ein Benehmen? Und das mit 50 Jahren!",1
"Da hilft kein Ermahnen, da hilft nur noch das Auto beschlagnahmen, Führerschein weg und eine hohe Geldstrafe. Wann endlich reagiert unsere Polizei, vor Allem die Justiz. Wenn diese Hochzeitskorsos stattfinden sollen, dann bitteschön in der Türkei. Erdogan wird sich freuen und denen ein Geschenk überreichen.",1
"Warum sollte ausgerechnet Frau von der Leyen, diesen Laden in den Griff bekommen? Wer hat das denn  geschafft?  ",0
"Binn ist ein Paedo... ekelhaftes Bild.... Mädchen in Zelt... Weg mit diese Dreck, Artikeln entfernen...",1
So sieht gelebter Klimaschutz der Bundesregierung aus. ,0
"1.die GEMA Gebühr drastisch erhöht. 2.SKY plündert gaststätten aus das es knackt. 3.zu viele unsinnige sicherheitsvorschriften von denen viele aus zeiten stammen als noch mit Gas oder petroleum licht erzeugt wurde. 4.Rauchverbot das viele Gäste vertrieben hat. Das dürften die wesentlichsten Punkte sein. Ach ja an alle die bei jedem furz gleich""Rot/grün und kraft ist schuld heulen.Das Rauchverbot in Gaststätten kommt aus Brüssel und nicht aus Düsseldorf!",1
"Ich kann dem Kommentar von boedsch nur zustimmen! Und das schlimme dabei ist, dass die Stadt Leverkusen die Augen verschliesst - was ich nicht sehe, gibt es auch nicht! In der heutigen Gesellschaft sind Begriffe wie Rücksichtnahme, Verantwortung und Allgemeingut Fremdwörter.",0
"Spielen Konfessionen in der CDU eine Rolle? Nein, ich denke, hoechstens eine untergeordnete Rolle. Wie lassen sich sonst die genehmigten Waffenexporte erklaeren! Koennte es nicht sein, das die ""Religion des schnoeden Mammons"", eine uebergeordnete Rolle spielt?",0
"da hätte ich einen guten Tipp für die Banditos, der 100% funktioniert. Sollen sich die Rocker doch der Antifa anschließen, bei denen kann man ungestraft prügeln, Autos anzünden, Polizisten schlagen und jeden der nicht der gleichen Meinung ist ungestraft zusammentreten. Das Beste daran ist, dass man dann als linker Aktivist gilt und von links/grünen Politikern auch noch hofiert und geschützt wird. Ist doch ein klasse Vorschlag oder?",1
Die Gewerkschaften verfolgen mit diesen Streik nur einen Eigennutz. Mit solchen kurzfristigen Aktionen will man die Mitglieder zeigen das ihre Beiträge gut investiert sind. Nichtmitglieder  werden mit solchen Aktionen genötigt schnell in die Gewerkschaft einzutreten. Das sind für mich die einzigen glaubhaften Argumente für diesen Streik.,0
"ich schliesse mich dem bericht an, wir mussten uns an den schmutz und die schmierereien gewöhnen. ich laufe fast täglich an dem bahnhof wehrhahn vorbei und die situation ist beschämend!!!!!!!",0
"Kotz, würg! Wen interessiert denn der Sch....! Mutiert die RP jetzt zum Rosaklatschblatt? ",1
"Da beide Länder im Moment politisch in die gleiche Richtung laufen, wäre eine Gemeinsamkeit der Interessen schon mal geschaffen.",0
"Ich verstehe die ganze Aufregung nicht. Das Wort Gottes ändert sich doch nicht, nur weil sich das Geschlecht des Pfarrers ändert. Jesus hätte kein Problem damit gehabt. ",0
"Wer uns jetzt wieder glauben machen will, dass waren ein paar Islamisten, die den Koran falsch auslegen, der irrt. Lest einfach mal den Koran. Zudem empfehle ich einen  Blick in die Kairoer Erklärung der Menschenrechte aus dem Jahre 1990. Ein bemerkenswertes Dokument, in dem klar festgehalten wird, dass Menschenrechte unter dem Vorbehalt der Scharia gelten.  Der Islam ist eine Bedrohung der freien Welt. Meine Meinung, auch wenn sie der RPO Netiquette zum Opfer fallen sollte. ",1
"Verzockt ist eine gemeine Formulierung. Wagenknecht hat eine politische Überzeugung und wollte sie mit ihrer Idee der Umsetzung näherbringen. Wenn ein Politiker seine Meinung nicht durchsetzen kann, Posten und Einfluß verliert, verdient er Respekt, ganz im Gegensatz zu jener Dame, die sich dreimal die Woche Meinungsumfragen machen lässt und damit situationselastisch und überzeugungslos ihren Platz an der Machtspitze abgesichert hat. ",0
Bin traurig. ,0
Ein bezeichnendes Bild. Die meisten erheben die Hand zur Abwehr der Bürger!,0
Wer ist Tayfun Keltek? Die türkische Spache braucht man nur in der Türkei.,1
"Diese Gesellschaft wird immer gottloser, uralte Primär- und Sekundärtugenden, Werte und Pflichten werden sang- und klanglos über Bord  geworfen - jeder darf alles und jedes zu allen Zeiten ...  Rücksichtnahme? Respekt? Heutzutage nur noch Fremdwörter für weite Teile der Bevölkerung - Hedonismus ist der neue Götze unserer Zeit ...  Das soll gutgehen?",0
Der Wolf ist das Paradebeispiel für den Untergang der Sozen. Diffamieren des politisch Andersdenkenden anstatt selbst etwas zustande zubringen. Armes Deutschland bei so unfähigem Politpersonal. ,1
"""Breitscheidplatz wird Teststrecke für Lkw-Sperren"".  Und wie will man testen? Semmelt da jetzt ein Actros vorab bewusst rein, oder was? Oder wartet man darauf das wieder etwas passiert damit man sagen kann: ""Die Beton-Legos haben den Test bestanden. Wir können da in Zukunft ein wenig zurückbauen.""  Manchmal sind die Überschriften aber sehr kurios.",0
"Den Opfern und Angehörigen gehört mein Mitgefühl. Fanatiker jeglicher Colour zeigen ihre Gewaltbereitschaft, aber auch dass sie Gewalt ausüben. Zu beobachten sind nicht nur die TäterInnen der rechtsextremen Szene sondern FanatikerInnen aus jeder politischen und/oder religiösen Richtung. Denn in ihrem Willen zu zerstören und zu töten, stehen sie sich in nichts nach. Die Entwicklung verheißt nicht Gutes. Leider.",0
"Wer heute noch Öffentlich Rechtlichen Rundfunk guckt hat selber Schuld. Die Auswahl an anderen Programmen ist groß und einen Tatort gucke ich schon gar nicht!   Dazu noch die Zwangsgebühren, nein Danke. Ja unsere Politiker sitzen da mit sehr groß drin und genau so wie diese Politik machen ist auch das Progrmm.",0
"Wie sagte mein Dozent für Statistik: Der homo lässt die Arbeit ruh`n , er wartet auf den afternoon.",1
"Kevin Kühnert:  Da greife ich mir an den Arsch, weil der Kopf mir dafür zu schade ist. ",1
Ob Flaschenrenter und Hunger-Taflern heute auch zur Wahl gehen?,1
"Das wäre ja noch schöner, solche vermeintlichen Politiker haben auf der politischen Bühne nichts verloren, sie sind einfach nur charakterlos bis kriminell.",1
Neanderthaler..........  fakten sind halt doch die besserern Argumente.  https://www.google.com/search?q=angriffe+auf+polizei+nrw&client=firefox-b&tbas=0&source=lnt&sa=X&ved=0ahUKEwif6IO1rJjfAhWLmbQKHQoWDJUQpwUIJA&biw=1472&bih=702,1
"Puhuhahaha...., ihren Zenit wenn es überhaupt einer war, den hatte sie schon nach 4J. überschritten! Und danach hat sie den Bogen ständig überspannt! Das soviele Leute Grün und AFD wählen hat sehr viel damit zu tun das CDU,CSU und SPD immer noch an der schwachsinnigen Strafverfolgung der Cannabiskonsumenten festhalten!",0
"Liebe leute , lasst ihn doch in ruhe. Er ist ein freier mensch und es ist sein gutes recht alle seine gaeste auszuwaehlen und einzuladen. Er ist tuerke und ein sehr prominenter dazu mit dem sich auch politker gern zeigen.  Den deutschen pass hat er aber zu unrecht und der sollte ihm abgenommen werden, dann waere die welt auch wieder in ordnung.",1
"""Die Kommission hält es für wünschenswert, dass der Hambacher Forst erhalten bleibt."" Greenpeace sagt :"" Was klar ist: Der Hambacher Wald ist gerettet! "" Also weiterhin bundesweiter linker Krawalltourismus im Hambacher Wald?  ",1
"""Verlegt C-Rohre vor den entsprechenden Blocks. Beim kleinsten zündeln, Wasser Marsch und das zu jeder Jahreszeit."" - Super Idee.  Halt schade, dass man Bengalos nicht mit Wasser löschen kann und im Zweifelsfall nur brennendes Material durch die Gegend spritzt...",0
"Oh, der Kommentarbereich ist ja noch geöffnet.  Über Fupa kann sich jeder ein Bild vom TuS Asterlagen machen, damit er weiß, dass die Meiers, Müllers und Schmitzens nichts mit solchen Ausschreitungen zu tun haben. https://www.fupa.net/club/tus-asterlagen/team/m1",1
"Mir kommt Friedrich Merz extrem unsympathisch vor. Hätter der Obdachlose das Notebook doch an die Sueddeutsche verkauft.... und wer die RP als Systempresse beschipft, kann wohl nicht lesen.",1
"Bitte auch Quoten in Grundschulen, Kindergärten ubd der Justiz. Dort trifft man mehr Frauen als Männer an. Skandal. ",0
"1. Konzept wäre vielleicht den Trainer nicht anhand des Geschlechtes sondern der Leistung auzuwählen....  Die Frauen wollen doch Profis sein.... dann sollen sie sich auch so benehmen und selbst- und eigenständig Geld verdienen....  Im Augenblick buttert der DFB bei der Frauen-Nationalmannschaft noch ordentlich Geld dazu, wohingegen die Männer-Nationalmannschaft dem DfB Geld einbringt.",1
"Carsten Linnemann hat schlicht und ergreifend recht!  Endlich mal einer, der dieses massive Problem gescheiterter Integration klar und deutlich anspricht.",0
"Den Schlauch GAADI 28"" habe ich schon seit knapp einem Jahr!",1
"Es steht zu befürchten, dass die Polen die Demutsbezeugungen deutscher Politiker zum Anlass nehmen, irrwitzige Reparationsforderungen zu stellen.",0
"Warum jetzt die Hetzte gegen A. Schwarzer?   Eine Muslimin (mit Kopftuch) , gesteuerte von ihrem Mann, räumt ein,   dass sie eine Rassistin sein?   Na ja schaut euch einfach die Verfassung der Malediven an ... alles klar?  Nein ... dann ist dieser Artikel rassistisch  gegen A. Schwarzer!  ",1
Nachtrag: https://www.spiegel.de/panorama/justiz/walter-luebcke-stephan-e-war-im-maerz-wohl-nicht-bei-combat-18-treffen-in-muecka-a-1273969.html,1
Also gibt es eine einfache Lösung für Trump: Er leitet einfach die hochqualifizierten Migranten aus Honduras nach Kanda weiter.  Wahrscheinlich aber möchte Kanada solche Migranten auch nicht haben. Was nur einem Tasachenverdrehenden Michel nicht einleuchtet.,0
"Astrein, diese Linken Faschos wären auch Herrn Hitler auf den Leim gegangen. ",1
"In Ermangelung passenden Nachwuchs, musste man bereits mancherorts die Gesichter von Kaspar u. Balthasar weiß einfärben. Inklusion gelungen!",1
Ich würde in den sozialen Medien der Kinder nachsehen. Vielleicht sind dann sogar die Brandstifter gleich mit drauf auf dem Video-Selfie.,0
"„Danke“, Herr Laschet, „Vielen Dank“. ",0
"Jeder gut ausgebildete Psychoanalytiker würde diesem Herrn  umgehend einen freien Termin einräumen. Wie lange wollen sich die Bürger der Vereinigten Staaten  diesen ""kranken"" Mann noch leisten ? Wie langen wollen die Politiker u.Bürger der Europäischen Union inkl. UK , mit diesem ""kranken"" Mann noch Kooperieren und dem in den A....  kriechen?   Habt ihr alle kein Rückgrat , Anstand und Ehre im Leib?",1
"Rechtsruck ist gut... ...die Mehrheit der Partei gehört nach Spandau, in einen Rudolf Heß-Gedächnisknast. Mal ernsthaft, wer mit einem Höcke in einer Partei bleibt, muß schon ein lupenreiner Nazi sein. Oder so abgefeimt, daß er sich im Kielwasser von Miss Goldman-Sachs Weidel hinreicht Profit erhofft, um über all die lupenreinen Nazis in seinem Umfeld hinwegsehen zu können. ",1
