text,label
"hambacher	",0
"nee egal gratuliere wettern beruflichen wissen stören rentner	",0
"flug heraklion düsseldorf oktober boeing max gesellschaft smart wings verlief völlig normal start dachte flach landebahn problem länger	",0
"rente bekommen ideologisch formulierte aussage richtig lauten männer frauen deutschland geleistet hohe zahlungen sozialsystem erbracht gesetzlichen vorgaben maßvolle rente dafür bekommen	",0
"hilfe schiesrichters mannschaft gewinnen köstlich amüsiert hätten gerne tore für niederländer dürfen niederländer gekämpft verdient gewonnen herzlichen glückwunsch richtigen bundestrainer revanche	",0
"vorabkaution für besichtigung niederländisches konto blöd moment steuerersparnis kurz wende osten häuser besichtigung gekauft dummheit stirbt	",0
"grundsätzlich anrecht unterkunft sozialhilfe arbeitslosen erwartung erfüllt geregelte arbeit bemühen reden über gesunde leute möglich	",0
"täglichen trump wünsche trump nächste wahl gewinnt damen herren redaktionsstuben stoff ausgeht	",0
"geringer quote kindesmissbrauch intresiert prister täter	",0
"gaslaternen unökologisch unwirtschaftlich horror für ältere sehbehinderte lautstarke lobby blockiert	",0
"wofür beifall lob vorfeld bekommt wissen klatscher allerwenigsten dauer beifall modus schalten tag für menschen bewerkstelligt dauer labber modus	",0
"dpa medien verwechseln ständig fahrbahn straße autoverkehr straßenverkehr richtiges sprechen richtiges denken	",0
"gelder eu türkei beendet	",0
"schnellen offensivkräfte deutschen mannschaft spiel stempel aufgedrückt auswechselung schnellen spieler trainer löw niederländern karten spielfluss ging verloren maaße deutsche mannschaft schwächer kamen niederländer spiel verdienten meinersicht löws	",0
"überlegt daß spö skandale über verloren verlust freiheitlichen einigermaßen übersichtlich fpö opposition vorbereitet wüßte regierungsbeteiligung grünen halte für schlechtesten möglichen koalitionspartner überraschen	",0
"forenserver twitter existieren heißt gedeih verderb linie große unproduktive zeitverschwendung herr habeck zeit sinnvoller	",0
"kids ehrlicher arbeit probieren langfristig lohnt	",0
"großes problem arzt vergeben ärzte termin patienten arzt erreichbarkeit garantieren wäre einfacher brieftaube schicken praxis erreichen streng limitierten untersuchungen mrt sanktionen	",0
"tanzmusik musik getanzt musik tanzen dürfte gaststätte goch musik laufen unsinn	",0
"überrascht schließlich beschneidung legalisiert	",0
"drüben wende egal versagt geimpfte politik für falsche richtig bezahlen müssen	",0
"rheinbad	",0
"mkrus totale über menschen rrg politiker eu jahren machern	",0
"jahre	",0
"oberärzte spitzenverdiener chefärzte neid erblassen	",0
"borderline für vokabeln momentanen politischen situation usa wähler gewählte einfällt america first gehört krieg für soziale gerechtigkeit obacht nächsten kreuzchenmachen sapere aude aufstehen	",0
"stadtstrand sand haha peinlich für über geschaut herr geisel	",0
"frage vorkommnisse regelmäßig ungarischen polnischen tschechischen bädern glaube liegen glückliche visegradstaaten regierungen verantwortung für volk ernst	",0
"merkel	",0
"absolut nachzuvollziehen	",0
"parteisoldat nix gelernt politik falsche na hoffentlich bekommen nächsten bundestagswahl quittung dafür	",0
"schau geladene gäste für messe	",0
"verkaufte auflage beträgt exemplare minus prozent	",0
"einzigen ziele erkennen schaffen pöstchen für zahllosen politikerchen block abstimmen parteitagen klatschen	",0
"flugblätter verteilen korso anhalten feiernde aussteigen erkennungsdienstlich behandeln führerscheine einziehen autos beschlagnahmen konsequent korso art	",0
"fruchtzwerge tour während vatter amt laufen geschlossen sammelt gelsenkirchen plastikflaschen mülleimer fridays future	",0
"schaltet schulsenatorin berliner gehoert verfassungsschutz startup moechtegern entwicklern europaweit taetiges unternehmen angeblich rechtsextremen schweden entdeckt geloescht deutsche eltern deutsche website phobie	",0
"trump beste präsident	",0
"vereint rponline ff ablehnten wutbürger verstanden wissen gez ff blödsinn verstehen shame on you	",0
"größte skandal dfb schiedsrichter aufstellt fehlverhaltens hoyzer verurteilt dfb überzeugt zwayer bestechungsgelder angenommen über schiedsrichter dan aufregen seriöse auseinandersetzung nötig	",0
"top meinung düsseldorf marathon beginn	",0
"bedeutet außenschutz schengenraumes verschlechtert dublinregeln gleichfalls beachtet asylgrund behaupten über identität nachweis führen deutsche fremdenfeindlichkeit lockt illegale	",0
"elvedi wünschen erholt auswechslung besten gladbacher wäre schade länger ausfallen	",0
"problem meinung lösen bewerber für gymnasium realschule niedersachsen woche probeunterricht gymnasien realschulen ableisten inklusive klassenarbeiten unterrichtsfächern über zulassung entschieden kamen geeigneten schüler weiterführenden schulen betroffenen eltern zeit rechtsanwalt helfen	",0
"tja aussterben glücklich	",0
"wäre nächste kontrollstufe rauchen wohnung sanktionieren job blockwartes belebt hemmungen medien für hochprozentigen alkohol werben genußmittel müssen folgekosten strafbereich richtung unfaßbarkeit interessiert	",0
"mensch gladbach zukünftig zeppelinstadt weltstadt bieten empfehlenswert innenstadt infrastruktur strassen radwege spaß	",0
"the pot calling the kettle black	",0
"quoten grundschulen kindergärten ubd justiz trifft frauen männer skandal	",0
"urheberrecht unnötig unsinnig blackout für künstler führen ära nichtmal politisch motivierten zensur führen traurig politiker medienoligarchen nasenring manege führen könnten isch berater vertrauenswürdige leute aussuchen können freigiebig gegenseitiges händewaschen anbieten	",0
"richtig sozialausgleich empaenger staatlicher leistungen bekommen steuerzahler zahlen endlich kompensiert	",0
"land wohnt rechnen gerüche vorherrschen geräusche stört jederzeit stadt umziehen autoabgasen hohen lärmpegel störungen ausgesetzt ehepaar grundstück mond kaufen ruhig	",0
"wdr müssen papst dafür zahlen bürger gez gebühren	",0
"beteiligten partein spd grünen außen bremer wähler bürger faktisch orten spd grünen letztendlicg erhalt posten persönlicher versorgung diäten resultierenden pensionen dafür spd grünen billigend kauf daß boot	",0
"wundert brd anzahl wächst meinungsunterdrückung ablehnt eu wahl meinung wundert	",0
"deutschland rechtlich unverbindlichen pakt unterschreiben rechtlich unverbindlichen verpflichtungen zeit moralischen politischen druck aufbauen einzelne parteien verpflichtungen gesetzt vorschlagen asylgesetzte reichen	",0
"unrecht jammern greift herz gefakte foto spricht bände	",0
"projekt russen hoffentlich nächstes jahr los	",0
"klimakids aufgepasst herr ehlert schornsteinfeger fernwärme geschäft für fernwärme benötigt mindernden gebäudetechnik klappt reduktionsziele gebäudebereich erreicht heizungen öl gas verkauft verhindert klimaneutralität für nächsten jahre traum handwerker nix	",0
"ministerium sach fachkundigen jägern tierschützern biologen unterhalten hambacherwald rwe ging probleme prioritäten schlafmützigkeit ministeriums	",0
"yes endlich spielt düsseldorf cl hoffe platz	",0
"einzige ökologische ökonomische pedes apostolorum düsseldorf fussgängern zugemutet schande spd freut nächste kommunalwahl grün ahnungslos ellbogen beschimpfen fussweg mitte läuft harmlos stehen schilder fussgängerzone entfernen	",0
"hört nix diesbezüglich bayern stadt münchen gesetze möglichkeiten handeln vernetzt sprechen ab preiswerten rechtsfreien räumen ort demnächst nächste aktion männer gruppe weibliche begleitung	",0
"zukünftigen abgasnorm nox dürfte endgültig tot nachrichten stand beschlossen jahr lkw prozent sauber müssen schlug prozent verband acea zeigte höchst besorgt angesichts übertrieben aggressiven ziele	",0
"erscheint ausgereifte digitale technik löchern angelegenheit probleme putin kreml schreibmaschinen angeschafft für wichtigen dokumente glück deutschland jahren tatsächlich brauchbare digitale sicherheit papier einfacher sichern	",0
"hört schön schwesterparteien altlast fr merkel glaubt wort fr merkel augen schwesterparteien land europa geschadet	",0
"trotz all blumigen erklärungen verzweifelte versuch billigen abzocke früher nannte erhält verdienende anwalt rät geschichte zitronenfalter faltet zitronen babyöl hergestellt	",0
"artikel geschrieben scheint kfc führenden herren	",0
"schaffen herrlich britische schwarze humor farblich abgestimmt für deutsch positionen menschen für chaos bezahlen demnächst britischen	",0
"dfb bezahlen eintrittspreise einsätze bezahlt können hunderttausende millionen euronen für balltreter ausgeben ruhig für sicherheit zuschaúer beisteuern	",0
"serie	",0
"wahrscheinlich mutter harz empfängerin verkäuferin richtung ehrenwerter beruf menschen lehre schönen beruf erlernen abiturienten können wissen	",0
"bemerkenswert reaktionen demonstranten pfarrhaus erkelenz	",0
"event woche tuen verantwortlichen	",0
"verlust bereitss vorgänger scheint für selbstdarstellung wichtiger stadt groko entschieden bringt mg müsste dachte	",0
"winterwind hätten mitforisten thema ausdruck verfahrenweise verdächtigen anhand beispieles eigentum bezogen ausgeprägten demokratieverständnisses einklang persönlich können aussage	",0
"nachvollziehen gesellschaft geld wertmaßstab merz finder buch bedankt geld fließen schließlich gesellschaft gewöhnlich für taten bedankt vollkommen egal rein geste bedanken euro ausgezahlt	",0
"soso über gründe spricht vage usa weiss weiße haus amüsiert herausfand hausmädchen arbeitserlaubnis beschäftigte	",0
"initiative kostenlose mitnahme kinder müssen bezahlen	",0
"zahle demokratieabgabe kasse gebeten sender einzelne sendungen demnächst bezahlschranke gesendet müssen	",0
"dürfen früheren artiklen geschrieben radfahrer umweltspuren benutzen würde freuen rentner bereit fänden morgens während berufsverkehrs fahhrad rentnern zumutbarn tempo umweltspuren radeln alt frühschoppen altstadt bezahle rheinische post medienwirksam begleitet	",0
"verbot durchgehen würde wundern	",0
"denke empfehlung wäre begriff pflichtprogramm wäre linie für linken land anzuschauen wären eventuell begriff nazi vorsichtiger würden verharmlosen andersdenkenden nazi beschimpfen	",0
"umkehrschluss bauer produzierten lebensmittel teurer großteil personen leiden eh euro rechnen müssen	",0
"freizeitanlage vergnügungspark wäre angemessener würden kindern ausflüge hardter wald voll lohnen tourismus see brunnen minto zustande dafür denkmal gesetzt eseln	",0
"ig kö zeichen zeit erkannt superreicher kö autos verstopft anliegen mehrheit besucher geschäftsinhaber	",0
"wildpferde australien mögen dürre zurechtkommen denke aborigines helfen können schießwütige farmer auftauchen wäldern winter rotwild zugefüttert überleben australien tränken tieren großer hitze möglich größten road trains outbacks unterwegs	",0
"meldung hetzer hoehlen	",0
"würde sozialen medien kinder nachsehen brandstifter	",0
"wiederhole wolf wolf für bundesliga saison	",0
"schwachsinn studien teilzeit raus rechnet jobauswahl berücksichtigt jahre elternzeit gerne möchten verpasste lohnrunden vernachlässigbaren größen	",0
"deutsche regierung präsident trump eh unisono hölle wünscht bereit teil kosten egal donald trump partner sucht kanzlerin königin europa lieben partnerschaften verbündete	",0
"einnahmen maut komplett klimaschutz lkw maut straßenbau fließen hahahaha gerede glaubt	",0
"migrationspakt großer fortschritt stehen abgrund maas großen schritt vorwährts wähler wahlen spd gezeigt idiologisch falschen aussagen fortschritt	",0
"freue anlage treffe verkörpert bahnwelt wirkt relikt sterile deutsche bahn ag abgetötet hoffentlich schönen exoten lange anzutreffen	",0
"millionen krass hoffentlich pflaster jahren	",0
"vorverurteilt selbstjustiz medien bestraft rechtskräftiges urteil erforderlich	",0
"na super verkaufsoffene sonntage wassenberg einkaufen aldi lidl stadt tot läßt handvoll reservekünstlern ändern passend beleuchtete blickfang	",0
"halt ehrung durchführen viersen blüht blühaktion staat stadt müssen unterstützen eh lange überfällig subventionsirrsinn republik abzuschaffen haushaltslage anbetrifft bund länder kommunen städte jahren ständig steigende einnahmen schreien geld endlich	",0
"inhaltlich lektüre genuss geschrieben geschmunzelt fabelhaften beschreibung herrn fabel herrlich schön politisch einher gehe lesefreudige grüße norbert sinofzik rheinstadt uerdingen	",0
"rudijeff überhaupt ahnung grundgesetz bedeutet verstehen für text eindeutig politischen anschauung abgelehnt angesichts konfliktes schule möglichkeit kind nötigen unvoreingenommenheit unbefangenheit aufzunehmen grundvoraussetzungen entwicklung kindes angemessen	",0
"schaffen wahlwerbung für alternative volkspartei	",0
"ex minister jäger augen für desaster loveparade verantwortlich muß telefonat äußern bürger nrw langem glücklich agierenden innenministern	",0
"opfer zweiter klasse opfer zweiter klasse irak selbstmordattentäter menschen tötet aufschrei groß opfer muslimen	",0
"fachkräfte osteuropa polizei tagen bocholt betretungsverbote ausgesprochen ironie kostenlose wahlwerbung für alternative	",0
"frauen können na vieleicht fehlt augenblicklicher kraft einzelfall kräftiger genügend frauen schweres heben können halte frauen mehrzahl klüger	",0
"traurige visitenkarte für land hhu nrw verglichen führenden bundesändern schlusslicht s e h e n	",0
